# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3080070	3080537	-							F0Q04_RS13940	468		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3080070	3080537	-	WP_116925774.1	WP_116925774.1		VOC family protein			F0Q04_RS13940	468	155	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3080924	3083452	+							F0Q04_RS13945	2529		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3080924	3083452	+	WP_182341419.1	WP_182341419.1		EAL domain-containing protein			F0Q04_RS13945	2529	842	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3083744	3084898	+							F0Q04_RS13950	1155		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3083744	3084898	+	WP_182341423.1	WP_182341423.1		YncE family protein			F0Q04_RS13950	1155	384	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3085070	3087583	-							F0Q04_RS13955	2514		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3085070	3087583	-	WP_116925704.1	WP_116925704.1		YgiQ family radical SAM protein			F0Q04_RS13955	2514	837	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3087987	3088169	-							F0Q04_RS13960	183		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3087987	3088169	-	WP_021028080.1	WP_021028080.1		hypothetical protein			F0Q04_RS13960	183	60	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3088386	3088979	+							F0Q04_RS13965	594		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3088386	3088979	+	WP_116925705.1	WP_116925705.1		IMPACT family protein			F0Q04_RS13965	594	197	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3089178	3089744	+							F0Q04_RS13970	567		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3089178	3089744	+	WP_232539345.1	WP_232539345.1		GAF domain-containing protein			F0Q04_RS13970	567	188	
gene	tRNA	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3089821	3089894	+							F0Q04_RS13975	74		
tRNA		GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3089821	3089894	+				tRNA-Gly			F0Q04_RS13975	74		anticodon=CCC
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3089950	3090687	-					phbB		F0Q04_RS13980	738		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3089950	3090687	-	WP_182341426.1	WP_182341426.1		acetoacetyl-CoA reductase	phbB		F0Q04_RS13980	738	245	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3091059	3092240	-							F0Q04_RS13985	1182		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3091059	3092240	-	WP_182341430.1	WP_182341430.1		acetyl-CoA C-acetyltransferase			F0Q04_RS13985	1182	393	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3092379	3094136	-					phaC		F0Q04_RS13990	1758		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3092379	3094136	-	WP_182341433.1	WP_182341433.1		class I poly(R)-hydroxyalkanoic acid synthase	phaC		F0Q04_RS13990	1758	585	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3094199	3094480	+							F0Q04_RS13995	282		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3094199	3094480	+	WP_232539346.1	WP_232539346.1		hypothetical protein			F0Q04_RS13995	282	93	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3094477	3095883	-							F0Q04_RS14000	1407		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3094477	3095883	-	WP_182341436.1	WP_182341436.1		MFS transporter			F0Q04_RS14000	1407	468	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3095932	3096435	-							F0Q04_RS14005	504		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3095932	3096435	-	WP_182341440.1	WP_182341440.1		GNAT family N-acetyltransferase			F0Q04_RS14005	504	167	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3096518	3096946	-							F0Q04_RS14010	429		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3096518	3096946	-	WP_116925711.1	WP_116925711.1		PaaI family thioesterase			F0Q04_RS14010	429	142	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3097073	3098386	-							F0Q04_RS14015	1314		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3097073	3098386	-	WP_182341443.1	WP_182341443.1		HipA domain-containing protein			F0Q04_RS14015	1314	437	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3098416	3098727	-							F0Q04_RS14020	312		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3098416	3098727	-	WP_182341446.1	WP_182341446.1		helix-turn-helix domain-containing protein			F0Q04_RS14020	312	103	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3098861	3099742	-							F0Q04_RS14025	882		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3098861	3099742	-	WP_182341449.1	WP_182341449.1		polyphenol oxidase family protein			F0Q04_RS14025	882	293	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3099739	3100410	-					maiA		F0Q04_RS14030	672		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3099739	3100410	-	WP_182341452.1	WP_182341452.1		maleylacetoacetate isomerase	maiA		F0Q04_RS14030	672	223	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3100602	3101300	+							F0Q04_RS14035	699		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3100602	3101300	+	WP_116925715.1	WP_116925715.1		fumarylacetoacetate hydrolase family protein			F0Q04_RS14035	699	232	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3101387	3101998	+							F0Q04_RS14040	612		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3101387	3101998	+	WP_182341455.1	WP_182341455.1		NUDIX hydrolase			F0Q04_RS14040	612	203	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3102013	3102561	+							F0Q04_RS14045	549		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3102013	3102561	+	WP_182341458.1	WP_182341458.1		hypothetical protein			F0Q04_RS14045	549	182	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3102669	3103463	-							F0Q04_RS14050	795		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3102669	3103463	-	WP_182341461.1	WP_182341461.1		hypothetical protein			F0Q04_RS14050	795	264	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3103625	3105718	-					ligA		F0Q04_RS14055	2094		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3103625	3105718	-	WP_182341464.1	WP_182341464.1		NAD-dependent DNA ligase LigA	ligA		F0Q04_RS14055	2094	697	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3105872	3107005	-							F0Q04_RS14060	1134		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3105872	3107005	-	WP_182341468.1	WP_182341468.1		cell division protein FtsZ			F0Q04_RS14060	1134	377	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3107029	3110556	-					smc		F0Q04_RS14065	3528		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3107029	3110556	-	WP_182341471.1	WP_182341471.1		chromosome segregation protein SMC	smc		F0Q04_RS14065	3528	1175	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3110899	3112440	+							F0Q04_RS14070	1542		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3110899	3112440	+	WP_182341474.1	WP_182341474.1		YdiU family protein			F0Q04_RS14070	1542	513	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3112437	3112847	+					msrB		F0Q04_RS14075	411		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3112437	3112847	+	WP_021028109.1	WP_021028109.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB		F0Q04_RS14075	411	136	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3113120	3113665	+							F0Q04_RS14080	546		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3113120	3113665	+	WP_182341477.1	WP_182341477.1		septation protein A			F0Q04_RS14080	546	181	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3113742	3114026	+							F0Q04_RS14085	285		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3113742	3114026	+	WP_182341480.1	WP_182341480.1		BolA family transcriptional regulator			F0Q04_RS14085	285	94	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3114074	3114859	+							F0Q04_RS14090	786		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3114074	3114859	+	WP_116925724.1	WP_116925724.1		peptidylprolyl isomerase			F0Q04_RS14090	786	261	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3115037	3115450	+					gloA		F0Q04_RS14095	414		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3115037	3115450	+	WP_182341483.1	WP_182341483.1		lactoylglutathione lyase	gloA		F0Q04_RS14095	414	137	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3115552	3117276	-							F0Q04_RS14100	1725		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3115552	3117276	-	WP_116925726.1	WP_116925726.1		diguanylate cyclase			F0Q04_RS14100	1725	574	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3117849	3118118	+							F0Q04_RS14105	270		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3117849	3118118	+	WP_021028115.1	WP_021028115.1		hypothetical protein			F0Q04_RS14105	270	89	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3118400	3119041	-					eda		F0Q04_RS14110	642		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3118400	3119041	-	WP_182341486.1	WP_182341486.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	eda		F0Q04_RS14110	642	213	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3119026	3120873	-					edd		F0Q04_RS14115	1848		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3119026	3120873	-	WP_182345695.1	WP_182345695.1		phosphogluconate dehydratase	edd		F0Q04_RS14115	1848	615	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3120987	3121526	-							F0Q04_RS14120	540		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3120987	3121526	-	WP_232539347.1	WP_232539347.1		gluconokinase			F0Q04_RS14120	540	179	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3121719	3122786	+							F0Q04_RS14125	1068		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3121719	3122786	+	WP_232539678.1	WP_232539678.1		LacI family DNA-binding transcriptional regulator			F0Q04_RS14125	1068	355	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3122805	3123575	-							F0Q04_RS14130	771		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3122805	3123575	-	WP_182341489.1	WP_182341489.1		YdcF family protein			F0Q04_RS14130	771	256	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3123659	3125707	-							F0Q04_RS14135	2049		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3123659	3125707	-	WP_182341492.1	WP_182341492.1		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha			F0Q04_RS14135	2049	682	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3125758	3126948	-							F0Q04_RS14140	1191		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3125758	3126948	-	WP_116925731.1	WP_116925731.1		hypothetical protein			F0Q04_RS14140	1191	396	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3126964	3128496	-							F0Q04_RS14145	1533		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3126964	3128496	-	WP_021026063.1	WP_021026063.1		acyl-CoA carboxylase subunit beta			F0Q04_RS14145	1533	510	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3128557	3129594	-					meaB		F0Q04_RS14150	1038		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3128557	3129594	-	WP_182341495.1	WP_182341495.1		methylmalonyl Co-A mutase-associated GTPase MeaB	meaB		F0Q04_RS14150	1038	345	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3129686	3130138	-							F0Q04_RS14155	453		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3129686	3130138	-	WP_182341498.1	WP_182341498.1		GNAT family N-acetyltransferase			F0Q04_RS14155	453	150	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3130135	3130359	-							F0Q04_RS14160	225		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3130135	3130359	-	WP_182341501.1	WP_182341501.1		hypothetical protein			F0Q04_RS14160	225	74	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3130366	3132540	-					scpA		F0Q04_RS14165	2175		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3130366	3132540	-	WP_182341504.1	WP_182341504.1		methylmalonyl-CoA mutase	scpA		F0Q04_RS14165	2175	724	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3132672	3133307	+							F0Q04_RS14170	636		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3132672	3133307	+	WP_116925737.1	WP_116925737.1		GntR family transcriptional regulator			F0Q04_RS14170	636	211	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3133473	3134765	-							F0Q04_RS14175	1293		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3133473	3134765	-	WP_182341507.1	WP_182341507.1		TIGR03862 family flavoprotein			F0Q04_RS14175	1293	430	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3134914	3136056	+					moaA		F0Q04_RS14180	1143		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3134914	3136056	+	WP_182341510.1	WP_182341510.1		GTP 3',8-cyclase MoaA	moaA		F0Q04_RS14180	1143	380	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3136123	3136776	+					mobA		F0Q04_RS14185	654		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3136123	3136776	+	WP_182341513.1	WP_182341513.1		molybdenum cofactor guanylyltransferase MobA	mobA		F0Q04_RS14185	654	217	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3136850	3137179	+							F0Q04_RS14190	330		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3136850	3137179	+	WP_116925741.1	WP_116925741.1		thioredoxin family protein			F0Q04_RS14190	330	109	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3137224	3138129	-							F0Q04_RS14195	906		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3137224	3138129	-	WP_021026052.1	WP_021026052.1		adenylate/guanylate cyclase domain-containing protein			F0Q04_RS14195	906	301	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3138375	3139388	-							F0Q04_RS14200	1014		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3138375	3139388	-	WP_182341516.1	WP_182341516.1		LD-carboxypeptidase			F0Q04_RS14200	1014	337	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3139574	3140011	-							F0Q04_RS14205	438		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3139574	3140011	-	WP_116925742.1	WP_116925742.1		BON domain-containing protein			F0Q04_RS14205	438	145	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3140269	3141963	+							F0Q04_RS14210	1695		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3140269	3141963	+	WP_182341519.1	WP_182341519.1		SulP family inorganic anion transporter			F0Q04_RS14210	1695	564	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3142091	3142840	+							F0Q04_RS14215	750		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3142091	3142840	+	WP_182341522.1	WP_182341522.1		sulfurtransferase			F0Q04_RS14215	750	249	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3142875	3143285	-							F0Q04_RS14220	411		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3142875	3143285	-	WP_116925744.1	WP_116925744.1		DoxX family protein			F0Q04_RS14220	411	136	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3143369	3144070	-							F0Q04_RS14225	702		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3143369	3144070	-	WP_116925745.1	WP_116925745.1		pirin family protein			F0Q04_RS14225	702	233	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3144339	3145271	+							F0Q04_RS14230	933		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3144339	3145271	+	WP_116925781.1	WP_116925781.1		LysR family transcriptional regulator			F0Q04_RS14230	933	310	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3145384	3146499	+							F0Q04_RS14235	1116		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3145384	3146499	+	WP_116925746.1	WP_116925746.1		FAD-dependent oxidoreductase			F0Q04_RS14235	1116	371	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3146616	3147590	+					gluQRS		F0Q04_RS14240	975		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3146616	3147590	+	WP_182341525.1	WP_182341525.1		tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS		F0Q04_RS14240	975	324	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3147583	3148785	-							F0Q04_RS14245	1203		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3147583	3148785	-	WP_182341528.1	WP_182341528.1		ferritin-like domain-containing protein			F0Q04_RS14245	1203	400	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3148860	3149726	-							F0Q04_RS14250	867		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3148860	3149726	-	WP_232539348.1	WP_232539348.1		phosphate/phosphite/phosphonate ABC transporter substrate-binding protein			F0Q04_RS14250	867	288	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3149764	3150876	-							F0Q04_RS14255	1113		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3149764	3150876	-	WP_182341531.1	WP_182341531.1		acyl-CoA/acyl-ACP dehydrogenase			F0Q04_RS14255	1113	370	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3151194	3151973	+					trmB		F0Q04_RS14260	780		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3151194	3151973	+	WP_182341534.1	WP_182341534.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		F0Q04_RS14260	780	259	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3152299	3153273	+							F0Q04_RS14265	975		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3152299	3153273	+	WP_182341537.1	WP_182341537.1		succinylglutamate desuccinylase/aspartoacylase family protein			F0Q04_RS14265	975	324	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3153346	3154137	-							F0Q04_RS14270	792		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3153346	3154137	-	WP_182341540.1	WP_182341540.1		SDR family oxidoreductase			F0Q04_RS14270	792	263	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3154197	3155837	-							F0Q04_RS14275	1641		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3154197	3155837	-	WP_182341543.1	WP_182341543.1		fatty-acid--CoA ligase			F0Q04_RS14275	1641	546	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3156082	3156783	+							F0Q04_RS14280	702		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3156082	3156783	+	WP_182341546.1	WP_182341546.1		pseudouridine synthase			F0Q04_RS14280	702	233	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3156811	3157515	-							F0Q04_RS14285	705		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3156811	3157515	-	WP_182341549.1	WP_182341549.1		SDR family oxidoreductase			F0Q04_RS14285	705	234	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3157639	3158397	+							F0Q04_RS14290	759		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3157639	3158397	+	WP_182341552.1	WP_182341552.1		SDR family NAD(P)-dependent oxidoreductase			F0Q04_RS14290	759	252	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3158551	3159735	+							F0Q04_RS14295	1185		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3158551	3159735	+	WP_182341555.1	WP_182341555.1		acetyl-CoA C-acyltransferase family protein			F0Q04_RS14295	1185	394	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3159743	3160444	-					pepE		F0Q04_RS14300	702		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3159743	3160444	-	WP_182341558.1	WP_182341558.1		dipeptidase PepE	pepE		F0Q04_RS14300	702	233	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3160601	3161365	-							F0Q04_RS14305	765		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3160601	3161365	-	WP_232539349.1	WP_232539349.1		M48 family metallopeptidase			F0Q04_RS14305	765	254	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3161450	3162430	-							F0Q04_RS14310	981		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3161450	3162430	-	WP_182341561.1	WP_182341561.1		CysB family HTH-type transcriptional regulator			F0Q04_RS14310	981	326	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3162492	3163478	-							F0Q04_RS14315	987		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3162492	3163478	-	WP_232539679.1	WP_232539679.1		sulfate ABC transporter substrate-binding protein			F0Q04_RS14315	987	328	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3163847	3164122	+							F0Q04_RS14320	276		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3163847	3164122	+	WP_027010457.1	WP_027010457.1		oxidative damage protection protein			F0Q04_RS14320	276	91	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3164532	3165713	+							F0Q04_RS14325	1182		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3164532	3165713	+	WP_182341564.1	WP_182341564.1		cellulase family glycosylhydrolase			F0Q04_RS14325	1182	393	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3165724	3167001	-							F0Q04_RS14330	1278		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3165724	3167001	-	WP_182341567.1	WP_182341567.1		amidohydrolase family protein			F0Q04_RS14330	1278	425	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3167055	3167978	-							F0Q04_RS14335	924		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3167055	3167978	-	WP_182341569.1	WP_182341569.1		ABC transporter permease			F0Q04_RS14335	924	307	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3168028	3169089	-							F0Q04_RS14340	1062		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3168028	3169089	-	WP_182341571.1	WP_182341571.1		ABC transporter permease			F0Q04_RS14340	1062	353	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3169099	3170673	-							F0Q04_RS14345	1575		
