# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2925378	2926490	+							CCO03_RS12340	1113		old_locus_tag=CCO03_12340
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2925378	2926490	+	WP_087281466.1	WP_087281466.1		LysR family transcriptional regulator			CCO03_RS12340	1113	370	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2926487	2927476	+					gluQRS		CCO03_RS12345	990		old_locus_tag=CCO03_12345
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2926487	2927476	+	WP_087281468.1	WP_087281468.1		tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS		CCO03_RS12345	990	329	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2928099	2928659	-					rimM		CCO03_RS12350	561		old_locus_tag=CCO03_12350
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2928099	2928659	-	WP_087281470.1	WP_087281470.1		ribosome maturation factor RimM	rimM		CCO03_RS12350	561	186	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2928677	2928931	-					rpsP		CCO03_RS12355	255		old_locus_tag=CCO03_12355
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2928677	2928931	-	WP_087281472.1	WP_087281472.1		30S ribosomal protein S16	rpsP		CCO03_RS12355	255	84	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2929206	2929664	+							CCO03_RS12360	459		old_locus_tag=CCO03_12360
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2929206	2929664	+	WP_087281474.1	WP_087281474.1		TM2 domain-containing protein			CCO03_RS12360	459	152	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2929738	2930748	-							CCO03_RS12365	1011		old_locus_tag=CCO03_12365
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2929738	2930748	-	WP_087281476.1	WP_087281476.1		inorganic phosphate transporter			CCO03_RS12365	1011	336	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2930772	2931419	-							CCO03_RS12370	648		old_locus_tag=CCO03_12370
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2930772	2931419	-	WP_087281478.1	WP_087281478.1		DUF47 family protein			CCO03_RS12370	648	215	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2931661	2932284	-							CCO03_RS12375	624		old_locus_tag=CCO03_12375
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2931661	2932284	-	WP_087281480.1	WP_087281480.1		hypothetical protein			CCO03_RS12375	624	207	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2932581	2933054	-							CCO03_RS12380	474		old_locus_tag=CCO03_12380
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2932581	2933054	-	WP_087281482.1	WP_087281482.1		DUF2004 domain-containing protein			CCO03_RS12380	474	157	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2933141	2934121	-							CCO03_RS12385	981		old_locus_tag=CCO03_12385
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2933141	2934121	-	WP_236903794.1	WP_236903794.1		alpha/beta hydrolase			CCO03_RS12385	981	326	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2934756	2935712	-							CCO03_RS12390	957		old_locus_tag=CCO03_12390
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2934756	2935712	-	WP_157667667.1	WP_157667667.1		fumarylacetoacetate hydrolase			CCO03_RS12390	957	318	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2935877	2937025	+							CCO03_RS12395	1149		old_locus_tag=CCO03_12395
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2935877	2937025	+	WP_087281486.1	WP_087281486.1		iron-containing alcohol dehydrogenase			CCO03_RS12395	1149	382	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2937307	2939292	-					acs		CCO03_RS12400	1986		old_locus_tag=CCO03_12400
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2937307	2939292	-	WP_087281488.1	WP_087281488.1		acetate--CoA ligase	acs		CCO03_RS12400	1986	661	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2939791	2940723	-							CCO03_RS12405	933		old_locus_tag=CCO03_12405
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2939791	2940723	-	WP_157667668.1	WP_157667668.1		substrate-binding domain-containing protein			CCO03_RS12405	933	310	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2940983	2942371	-					pmbA		CCO03_RS12410	1389		old_locus_tag=CCO03_12410
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2940983	2942371	-	WP_087281492.1	WP_087281492.1		metalloprotease PmbA	pmbA		CCO03_RS12410	1389	462	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2942563	2943234	+							CCO03_RS12415	672		old_locus_tag=CCO03_12415
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2942563	2943234	+	WP_087281494.1	WP_087281494.1		DUF615 domain-containing protein			CCO03_RS12415	672	223	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2943238	2943897	+					mog		CCO03_RS12420	660		old_locus_tag=CCO03_12420
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2943238	2943897	+	WP_087281497.1	WP_087281497.1		molybdopterin adenylyltransferase	mog		CCO03_RS12420	660	219	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2943973	2944563	+							CCO03_RS12425	591		old_locus_tag=CCO03_12425
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2943973	2944563	+	WP_087281499.1	WP_087281499.1		IMPACT family protein			CCO03_RS12425	591	196	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2945245	2946372	-					hflX		CCO03_RS12430	1128		old_locus_tag=CCO03_12430
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2945245	2946372	-	WP_087281501.1	WP_087281501.1		GTPase HflX	hflX		CCO03_RS12430	1128	375	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2946538	2946783	-					hfq		CCO03_RS12435	246		old_locus_tag=CCO03_12435
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2946538	2946783	-	WP_087281503.1	WP_087281503.1		RNA chaperone Hfq	hfq		CCO03_RS12435	246	81	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2946914	2948245	-					der		CCO03_RS12440	1332		old_locus_tag=CCO03_12440
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2946914	2948245	-	WP_087281505.1	WP_087281505.1		ribosome biogenesis GTPase Der	der		CCO03_RS12440	1332	443	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2948552	2949259	+							CCO03_RS12445	708		old_locus_tag=CCO03_12445
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2948552	2949259	+	WP_087281507.1	WP_087281507.1		YafY family transcriptional regulator			CCO03_RS12445	708	235	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2949312	2949932	+							CCO03_RS12450	621		old_locus_tag=CCO03_12450
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2949312	2949932	+	WP_087281509.1	WP_087281509.1		glutathione S-transferase			CCO03_RS12450	621	206	
gene	pseudogene	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2950118	2950731	+							CCO03_RS12455	614		pseudo;old_locus_tag=CCO03_12455
CDS	without_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2950118	2950731	+				TRAP transporter small permease subunit			CCO03_RS12455	614		pseudo
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2950747	2952705	+							CCO03_RS12460	1959		old_locus_tag=CCO03_12460
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2950747	2952705	+	WP_087281511.1	WP_087281511.1		TRAP transporter large permease subunit			CCO03_RS12460	1959	652	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2952933	2953952	-							CCO03_RS12465	1020		old_locus_tag=CCO03_12465
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2952933	2953952	-	WP_157667669.1	WP_157667669.1		phytanoyl-CoA dioxygenase family protein			CCO03_RS12465	1020	339	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2954188	2955384	+							CCO03_RS12470	1197		old_locus_tag=CCO03_12470
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2954188	2955384	+	WP_087281515.1	WP_087281515.1		aspartate/tyrosine/aromatic aminotransferase			CCO03_RS12470	1197	398	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2955632	2957422	+							CCO03_RS12475	1791		old_locus_tag=CCO03_12475
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2955632	2957422	+	WP_087281517.1	WP_087281517.1		nitrite/sulfite reductase			CCO03_RS12475	1791	596	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2957452	2957847	+							CCO03_RS12480	396		old_locus_tag=CCO03_12480
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2957452	2957847	+	WP_087281519.1	WP_087281519.1		DUF934 domain-containing protein			CCO03_RS12480	396	131	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2957844	2958476	+							CCO03_RS12485	633		old_locus_tag=CCO03_12485
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2957844	2958476	+	WP_087281521.1	WP_087281521.1		phosphoadenosine phosphosulfate reductase family protein			CCO03_RS12485	633	210	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2958535	2959494	+					cysD		CCO03_RS12490	960		old_locus_tag=CCO03_12490
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2958535	2959494	+	WP_087281523.1	WP_087281523.1		sulfate adenylyltransferase subunit CysD	cysD		CCO03_RS12490	960	319	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2959539	2960891	+							CCO03_RS12495	1353		old_locus_tag=CCO03_12495
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2959539	2960891	+	WP_236903795.1	WP_236903795.1		GTP-binding protein			CCO03_RS12495	1353	450	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2961026	2961355	+							CCO03_RS12500	330		old_locus_tag=CCO03_12500
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2961026	2961355	+	WP_087281527.1	WP_087281527.1		ferredoxin family protein			CCO03_RS12500	330	109	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2961622	2962872	+							CCO03_RS12505	1251		old_locus_tag=CCO03_12505
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2961622	2962872	+	WP_087281529.1	WP_087281529.1		NAD(P)/FAD-dependent oxidoreductase			CCO03_RS12505	1251	416	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2963207	2964295	+					hisC		CCO03_RS12510	1089		old_locus_tag=CCO03_12510
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2963207	2964295	+	WP_087281531.1	WP_087281531.1		histidinol-phosphate transaminase	hisC		CCO03_RS12510	1089	362	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2964718	2965647	+							CCO03_RS12515	930		old_locus_tag=CCO03_12515
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2964718	2965647	+	WP_087281533.1	WP_087281533.1		LysR substrate-binding domain-containing protein			CCO03_RS12515	930	309	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2965754	2966389	+					pdxH		CCO03_RS12520	636		old_locus_tag=CCO03_12520
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2965754	2966389	+	WP_087281535.1	WP_087281535.1		pyridoxamine 5'-phosphate oxidase	pdxH		CCO03_RS12520	636	211	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2966763	2967689	-							CCO03_RS12525	927		old_locus_tag=CCO03_12525
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2966763	2967689	-	WP_087281537.1	WP_087281537.1		AEC family transporter			CCO03_RS12525	927	308	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2967882	2968457	-					msrA		CCO03_RS12530	576		old_locus_tag=CCO03_12530
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2967882	2968457	-	WP_087281539.1	WP_087281539.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		CCO03_RS12530	576	191	
gene	pseudogene	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2968774	2968818	+							CCO03_RS20435	45		partial;pseudo
CDS	without_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2968774	2968818	+				hypothetical protein			CCO03_RS20435	45		partial;pseudo
gene	pseudogene	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2969098	2969298	+							CCO03_RS20440	201		partial;pseudo
CDS	without_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2969098	2969298	+				hypothetical protein			CCO03_RS20440	201		partial;pseudo
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2969441	2970109	+							CCO03_RS12540	669		old_locus_tag=CCO03_12540
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2969441	2970109	+	WP_087281544.1	WP_087281544.1		protein-L-isoaspartate O-methyltransferase			CCO03_RS12540	669	222	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2970213	2970554	+							CCO03_RS12545	342		old_locus_tag=CCO03_12545
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2970213	2970554	+	WP_087281545.1	WP_087281545.1		rhodanese-like domain-containing protein			CCO03_RS12545	342	113	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2970585	2972000	+							CCO03_RS12550	1416		old_locus_tag=CCO03_12550
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2970585	2972000	+	WP_236903796.1	WP_236903796.1		TolC family outer membrane protein			CCO03_RS12550	1416	471	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2972194	2973402	+							CCO03_RS12555	1209		old_locus_tag=CCO03_12555
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2972194	2973402	+	WP_087281547.1	WP_087281547.1		CoA transferase			CCO03_RS12555	1209	402	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2973547	2974323	-							CCO03_RS12560	777		old_locus_tag=CCO03_12560
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2973547	2974323	-	WP_087284633.1	WP_087284633.1		enoyl-CoA hydratase/isomerase family protein			CCO03_RS12560	777	258	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2974439	2975644	-							CCO03_RS12565	1206		old_locus_tag=CCO03_12565
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2974439	2975644	-	WP_087281549.1	WP_087281549.1		CoA transferase			CCO03_RS12565	1206	401	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2975658	2976635	-							CCO03_RS12570	978		old_locus_tag=CCO03_12570
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2975658	2976635	-	WP_087284634.1	WP_087284634.1		tripartite tricarboxylate transporter substrate binding protein			CCO03_RS12570	978	325	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2976746	2977693	+							CCO03_RS12575	948		old_locus_tag=CCO03_12575
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2976746	2977693	+	WP_087281551.1	WP_087281551.1		LysR family transcriptional regulator			CCO03_RS12575	948	315	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2978081	2979145	-							CCO03_RS12580	1065		old_locus_tag=CCO03_12580
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2978081	2979145	-	WP_087281553.1	WP_087281553.1		hypothetical protein			CCO03_RS12580	1065	354	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2979398	2980468	+					leuB		CCO03_RS12585	1071		old_locus_tag=CCO03_12585
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2979398	2980468	+	WP_087281555.1	WP_087281555.1		3-isopropylmalate dehydrogenase	leuB		CCO03_RS12585	1071	356	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2980884	2981999	-							CCO03_RS12590	1116		old_locus_tag=CCO03_12590
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2980884	2981999	-	WP_087281558.1	WP_087281558.1		phosphotransferase			CCO03_RS12590	1116	371	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2981996	2983117	-							CCO03_RS12595	1122		old_locus_tag=CCO03_12595
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2981996	2983117	-	WP_087284636.1	WP_087284636.1		hypothetical protein			CCO03_RS12595	1122	373	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2983810	2984433	-							CCO03_RS12600	624		old_locus_tag=CCO03_12600
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2983810	2984433	-	WP_236903797.1	WP_236903797.1		OmpA family protein			CCO03_RS12600	624	207	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2984903	2986189	-							CCO03_RS12605	1287		old_locus_tag=CCO03_12605
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2984903	2986189	-	WP_087281560.1	WP_087281560.1		TRAP transporter large permease			CCO03_RS12605	1287	428	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2986313	2986828	-							CCO03_RS12610	516		old_locus_tag=CCO03_12610
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2986313	2986828	-	WP_087284640.1	WP_087284640.1		TRAP transporter small permease			CCO03_RS12610	516	171	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2986960	2987952	-							CCO03_RS12615	993		old_locus_tag=CCO03_12615
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2986960	2987952	-	WP_087284642.1	WP_087284642.1		TRAP transporter substrate-binding protein			CCO03_RS12615	993	330	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2988512	2989075	+							CCO03_RS12620	564		old_locus_tag=CCO03_12620
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2988512	2989075	+	WP_236904140.1	WP_236904140.1		gamma-glutamylcyclotransferase			CCO03_RS12620	564	187	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2989436	2990866	+					leuC		CCO03_RS12625	1431		old_locus_tag=CCO03_12625
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2989436	2990866	+	WP_087284644.1	WP_087284644.1		3-isopropylmalate dehydratase large subunit	leuC		CCO03_RS12625	1431	476	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2991057	2991269	+							CCO03_RS12630	213		old_locus_tag=CCO03_12630
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2991057	2991269	+	WP_087281564.1	WP_087281564.1		hypothetical protein			CCO03_RS12630	213	70	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2991479	2991895	+							CCO03_RS12635	417		old_locus_tag=CCO03_12635
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2991479	2991895	+	WP_087281566.1	WP_087281566.1		hypothetical protein			CCO03_RS12635	417	138	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2991898	2992203	+							CCO03_RS12640	306		old_locus_tag=CCO03_12640
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2991898	2992203	+	WP_087281568.1	WP_087281568.1		antibiotic biosynthesis monooxygenase			CCO03_RS12640	306	101	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2992213	2992383	+							CCO03_RS19810	171		
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2992213	2992383	+	WP_157667670.1	WP_157667670.1		hypothetical protein			CCO03_RS19810	171	56	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2992436	2993086	+					leuD		CCO03_RS12645	651		old_locus_tag=CCO03_12645
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2992436	2993086	+	WP_087281570.1	WP_087281570.1		3-isopropylmalate dehydratase small subunit	leuD		CCO03_RS12645	651	216	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2993569	2994822	-							CCO03_RS12650	1254		old_locus_tag=CCO03_12650
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2993569	2994822	-	WP_087281572.1	WP_087281572.1		serine hydrolase			CCO03_RS12650	1254	417	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2995277	2996815	-							CCO03_RS12655	1539		old_locus_tag=CCO03_12655
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2995277	2996815	-	WP_087281574.1	WP_087281574.1		2-isopropylmalate synthase			CCO03_RS12655	1539	512	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2996844	2998529	-					leuA		CCO03_RS12660	1686		old_locus_tag=CCO03_12660
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2996844	2998529	-	WP_087281576.1	WP_087281576.1		2-isopropylmalate synthase	leuA		CCO03_RS12660	1686	561	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2998876	2999739	-					pssA		CCO03_RS12665	864		old_locus_tag=CCO03_12665
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2998876	2999739	-	WP_087281578.1	WP_087281578.1		CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		CCO03_RS12665	864	287	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2999924	3000940	-					ilvC		CCO03_RS12670	1017		old_locus_tag=CCO03_12670
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	2999924	3000940	-	WP_087281580.1	WP_087281580.1		ketol-acid reductoisomerase	ilvC		CCO03_RS12670	1017	338	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3001086	3001577	-					ilvN		CCO03_RS12675	492		old_locus_tag=CCO03_12675
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3001086	3001577	-	WP_087281582.1	WP_087281582.1		acetolactate synthase small subunit	ilvN		CCO03_RS12675	492	163	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3001727	3003502	-							CCO03_RS12680	1776		old_locus_tag=CCO03_12680
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3001727	3003502	-	WP_087281584.1	WP_087281584.1		acetolactate synthase 3 catalytic subunit			CCO03_RS12680	1776	591	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3003788	3004351	+							CCO03_RS12685	564		old_locus_tag=CCO03_12685
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3003788	3004351	+	WP_087281585.1	WP_087281585.1		RNA polymerase sigma factor			CCO03_RS12685	564	187	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3004360	3004791	+							CCO03_RS12690	432		old_locus_tag=CCO03_12690
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3004360	3004791	+	WP_157667671.1	WP_157667671.1		DUF3619 family protein			CCO03_RS12690	432	143	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3004799	3005323	+							CCO03_RS12695	525		old_locus_tag=CCO03_12695
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3004799	3005323	+	WP_087281589.1	WP_087281589.1		DUF3106 domain-containing protein			CCO03_RS12695	525	174	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3005680	3006672	-							CCO03_RS12700	993		old_locus_tag=CCO03_12700
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3005680	3006672	-	WP_087281591.1	WP_087281591.1		tripartite tricarboxylate transporter substrate binding protein			CCO03_RS12700	993	330	
gene	protein_coding	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3006858	3007496	-					maiA		CCO03_RS12705	639		old_locus_tag=CCO03_12705
CDS	with_protein	GCF_002158865.1	Primary Assembly	chromosome		NZ_CP021455.1	3006858	3007496	-	WP_087281593.1	WP_087281593.1		maleylacetoacetate isomerase	maiA		CCO03_RS12705	639	212	
