# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1694082	1695065	-	WP_210931255.1	WP_210931255.1		arginase	rocF		KAQ61_RS08010	984	327	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1695066	1696190	-							KAQ61_RS08015	1125		old_locus_tag=KAQ61_08015
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1695066	1696190	-	WP_210931257.1	WP_210931257.1		ornithine cyclodeaminase			KAQ61_RS08015	1125	374	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1696327	1696782	+							KAQ61_RS08020	456		old_locus_tag=KAQ61_08020
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1696327	1696782	+	WP_210931790.1	WP_210931790.1		Lrp/AsnC family transcriptional regulator			KAQ61_RS08020	456	151	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1696886	1697251	+							KAQ61_RS08025	366		old_locus_tag=KAQ61_08025
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1696886	1697251	+	WP_183302460.1	WP_183302460.1		hypothetical protein			KAQ61_RS08025	366	121	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1697331	1698773	-							KAQ61_RS08030	1443		old_locus_tag=KAQ61_08030
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1697331	1698773	-	WP_210931260.1	WP_210931260.1		zinc ribbon domain-containing protein			KAQ61_RS08030	1443	480	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1698860	1699504	-							KAQ61_RS08035	645		old_locus_tag=KAQ61_08035
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1698860	1699504	-	WP_210931262.1	WP_210931262.1		hypothetical protein			KAQ61_RS08035	645	214	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1699621	1700241	-							KAQ61_RS08040	621		old_locus_tag=KAQ61_08040
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1699621	1700241	-	WP_244983109.1	WP_244983109.1		hypothetical protein			KAQ61_RS08040	621	206	
gene	pseudogene	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1700230	1700343	-							KAQ61_RS18760	114		partial;pseudo
CDS	without_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1700230	1700343	-				zinc-ribbon domain-containing protein			KAQ61_RS18760	114		partial;pseudo
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1700620	1702413	+							KAQ61_RS08045	1794		old_locus_tag=KAQ61_08045
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1700620	1702413	+	WP_210931265.1	WP_210931265.1		nitrite/sulfite reductase			KAQ61_RS08045	1794	597	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1702440	1702832	+							KAQ61_RS08050	393		old_locus_tag=KAQ61_08050
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1702440	1702832	+	WP_183302455.1	WP_183302455.1		DUF934 domain-containing protein			KAQ61_RS08050	393	130	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1702829	1703464	+							KAQ61_RS08055	636		old_locus_tag=KAQ61_08055
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1702829	1703464	+	WP_210931267.1	WP_210931267.1		phosphoadenosine phosphosulfate reductase family protein			KAQ61_RS08055	636	211	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1703529	1704461	+					cysD		KAQ61_RS08060	933		old_locus_tag=KAQ61_08060
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1703529	1704461	+	WP_042416599.1	WP_042416599.1		sulfate adenylyltransferase subunit CysD	cysD		KAQ61_RS08060	933	310	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1704626	1706005	+							KAQ61_RS08065	1380		old_locus_tag=KAQ61_08065
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1704626	1706005	+	WP_210931269.1	WP_210931269.1		GTP-binding protein			KAQ61_RS08065	1380	459	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1706150	1706479	+							KAQ61_RS08070	330		old_locus_tag=KAQ61_08070
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1706150	1706479	+	WP_210931271.1	WP_210931271.1		ferredoxin family protein			KAQ61_RS08070	330	109	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1706579	1707643	+							KAQ61_RS08075	1065		old_locus_tag=KAQ61_08075
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1706579	1707643	+	WP_210931273.1	WP_210931273.1		NAD(P)/FAD-dependent oxidoreductase			KAQ61_RS08075	1065	354	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1707903	1708613	+							KAQ61_RS08080	711		old_locus_tag=KAQ61_08080
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1707903	1708613	+	WP_210931275.1	WP_210931275.1		hypothetical protein			KAQ61_RS08080	711	236	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1708666	1709751	-							KAQ61_RS08085	1086		old_locus_tag=KAQ61_08085
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1708666	1709751	-	WP_210931792.1	WP_210931792.1		IS5 family transposase			KAQ61_RS08085	1086	361	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1709805	1710584	+							KAQ61_RS08090	780		old_locus_tag=KAQ61_08090
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1709805	1710584	+	WP_210931277.1	WP_210931277.1		methyl-accepting chemotaxis protein			KAQ61_RS08090	780	259	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1710687	1711541	-							KAQ61_RS08095	855		old_locus_tag=KAQ61_08095
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1710687	1711541	-	WP_210931279.1	WP_210931279.1		YbgC/FadM family acyl-CoA thioesterase			KAQ61_RS08095	855	284	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1711567	1712496	-							KAQ61_RS08100	930		old_locus_tag=KAQ61_08100
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1711567	1712496	-	WP_210931794.1	WP_210931794.1		alpha/beta hydrolase			KAQ61_RS08100	930	309	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1712730	1713866	+							KAQ61_RS08105	1137		old_locus_tag=KAQ61_08105
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1712730	1713866	+	WP_210931281.1	WP_210931281.1		iron-containing alcohol dehydrogenase			KAQ61_RS08105	1137	378	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1713875	1716340	-							KAQ61_RS08110	2466		old_locus_tag=KAQ61_08110
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1713875	1716340	-	WP_210931283.1	WP_210931283.1		AI-2E family transporter			KAQ61_RS08110	2466	821	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1716526	1717323	-							KAQ61_RS08115	798		old_locus_tag=KAQ61_08115
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1716526	1717323	-	WP_210931285.1	WP_210931285.1		HDOD domain-containing protein			KAQ61_RS08115	798	265	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1717586	1719952	-							KAQ61_RS08120	2367		old_locus_tag=KAQ61_08120
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1717586	1719952	-	WP_210931287.1	WP_210931287.1		RNA-binding transcriptional accessory protein			KAQ61_RS08120	2367	788	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1720121	1721170	+							KAQ61_RS08125	1050		old_locus_tag=KAQ61_08125
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1720121	1721170	+	WP_210931289.1	WP_210931289.1		DUF72 domain-containing protein			KAQ61_RS08125	1050	349	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1721369	1723597	+							KAQ61_RS08130	2229		old_locus_tag=KAQ61_08130
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1721369	1723597	+	WP_210931291.1	WP_210931291.1		hypothetical protein			KAQ61_RS08130	2229	742	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1723825	1724929	+					prfB		KAQ61_RS08135	1105		old_locus_tag=KAQ61_08135
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1723825	1724929	+	WP_156781647.1	WP_156781647.1		peptide chain release factor 2	prfB		KAQ61_RS08135	1104	367	ribosomal_slippage
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1724941	1727628	+					pepN		KAQ61_RS08140	2688		old_locus_tag=KAQ61_08140
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1724941	1727628	+	WP_045266895.1	WP_045266895.1		aminopeptidase N	pepN		KAQ61_RS08140	2688	895	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1727726	1728742	+							KAQ61_RS08145	1017		old_locus_tag=KAQ61_08145
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1727726	1728742	+	WP_183302438.1	WP_183302438.1		class 1 fructose-bisphosphatase			KAQ61_RS08145	1017	338	
gene	tRNA	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1728761	1728836	+							KAQ61_RS08150	76		old_locus_tag=KAQ61_08150
tRNA		GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1728761	1728836	+				tRNA-Thr			KAQ61_RS08150	76		anticodon=CGT
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1729386	1730054	+							KAQ61_RS08155	669		old_locus_tag=KAQ61_08155
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1729386	1730054	+	WP_210931293.1	WP_210931293.1		hypothetical protein			KAQ61_RS08155	669	222	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1730255	1730464	+							KAQ61_RS08160	210		old_locus_tag=KAQ61_08160
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1730255	1730464	+	WP_042419516.1	WP_042419516.1		hypothetical protein			KAQ61_RS08160	210	69	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1730584	1731777	+							KAQ61_RS08165	1194		old_locus_tag=KAQ61_08165
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1730584	1731777	+	WP_210931295.1	WP_210931295.1		plasmid recombination protein			KAQ61_RS08165	1194	397	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1732053	1732562	+							KAQ61_RS08170	510		old_locus_tag=KAQ61_08170
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1732053	1732562	+	WP_244983023.1	WP_244983023.1		hypothetical protein			KAQ61_RS08170	510	169	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1732991	1736065	+							KAQ61_RS08175	3075		old_locus_tag=KAQ61_08175
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1732991	1736065	+	WP_210931298.1	WP_210931298.1		DUF499 domain-containing protein			KAQ61_RS08175	3075	1024	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1736068	1736694	+							KAQ61_RS08180	627		old_locus_tag=KAQ61_08180
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1736068	1736694	+	WP_052369990.1	WP_052369990.1		DUF3780 domain-containing protein			KAQ61_RS08180	627	208	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1736839	1737072	+					vapB		KAQ61_RS08185	234		old_locus_tag=KAQ61_08185
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1736839	1737072	+	WP_042419946.1	WP_042419946.1		type II toxin-antitoxin system VapB family antitoxin	vapB		KAQ61_RS08185	234	77	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1737069	1737470	+							KAQ61_RS08190	402		old_locus_tag=KAQ61_08190
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1737069	1737470	+	WP_210931300.1	WP_210931300.1		type II toxin-antitoxin system VapC family toxin			KAQ61_RS08190	402	133	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1737540	1740569	+							KAQ61_RS08195	3030		old_locus_tag=KAQ61_08195
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1737540	1740569	+	WP_210931302.1	WP_210931302.1		DUF1156 domain-containing protein			KAQ61_RS08195	3030	1009	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1740582	1743377	+							KAQ61_RS08200	2796		old_locus_tag=KAQ61_08200
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1740582	1743377	+	WP_210931304.1	WP_210931304.1		phospholipase D-like domain-containing protein			KAQ61_RS08200	2796	931	
gene	pseudogene	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1743542	1743730	+							KAQ61_RS08205	189		partial;pseudo;old_locus_tag=KAQ61_08205
CDS	without_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1743542	1743730	+				IS5/IS1182 family transposase			KAQ61_RS08205	189		partial;pseudo
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1743961	1745268	-							KAQ61_RS08210	1308		old_locus_tag=KAQ61_08210
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1743961	1745268	-	WP_210931306.1	WP_210931306.1		type II toxin-antitoxin system HipA family toxin			KAQ61_RS08210	1308	435	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1745268	1745687	-							KAQ61_RS08215	420		old_locus_tag=KAQ61_08215
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1745268	1745687	-	WP_210931308.1	WP_210931308.1		helix-turn-helix domain-containing protein			KAQ61_RS08215	420	139	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1745822	1747087	-							KAQ61_RS08220	1266		old_locus_tag=KAQ61_08220
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1745822	1747087	-	WP_210931310.1	WP_210931310.1		tyrosine-type recombinase/integrase			KAQ61_RS08220	1266	421	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1747074	1747358	-							KAQ61_RS08225	285		old_locus_tag=KAQ61_08225
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1747074	1747358	-	WP_210931313.1	WP_210931313.1		hypothetical protein			KAQ61_RS08225	285	94	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1747388	1747729	+							KAQ61_RS08230	342		old_locus_tag=KAQ61_08230
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1747388	1747729	+	WP_244983024.1	WP_244983024.1		DUF3024 domain-containing protein			KAQ61_RS08230	342	113	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1747835	1748200	+							KAQ61_RS08235	366		old_locus_tag=KAQ61_08235
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1747835	1748200	+	WP_045266632.1	WP_045266632.1		hypothetical protein			KAQ61_RS08235	366	121	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1748206	1748514	-							KAQ61_RS08240	309		old_locus_tag=KAQ61_08240
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1748206	1748514	-	WP_244983025.1	WP_244983025.1		phage terminase small subunit P27 family			KAQ61_RS08240	309	102	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1748565	1748975	-							KAQ61_RS08245	411		old_locus_tag=KAQ61_08245
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1748565	1748975	-	WP_210931317.1	WP_210931317.1		hypothetical protein			KAQ61_RS08245	411	136	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1749499	1750404	+							KAQ61_RS08250	906		old_locus_tag=KAQ61_08250
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1749499	1750404	+	WP_197504890.1	WP_197504890.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			KAQ61_RS08250	906	301	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1750415	1751230	+							KAQ61_RS08255	816		old_locus_tag=KAQ61_08255
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1750415	1751230	+	WP_045267850.1	WP_045267850.1		3-keto-5-aminohexanoate cleavage protein			KAQ61_RS08255	816	271	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1751243	1751923	-							KAQ61_RS08260	681		old_locus_tag=KAQ61_08260
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1751243	1751923	-	WP_045266630.1	WP_045266630.1		GntR family transcriptional regulator			KAQ61_RS08260	681	226	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1751930	1753687	-							KAQ61_RS08265	1758		old_locus_tag=KAQ61_08265
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1751930	1753687	-	WP_210931319.1	WP_210931319.1		dihydroxy-acid dehydratase			KAQ61_RS08265	1758	585	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1753800	1754822	+							KAQ61_RS08270	1023		old_locus_tag=KAQ61_08270
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1753800	1754822	+	WP_045266628.1	WP_045266628.1		tripartite tricarboxylate transporter substrate binding protein			KAQ61_RS08270	1023	340	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1754826	1755806	+							KAQ61_RS08275	981		old_locus_tag=KAQ61_08275
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1754826	1755806	+	WP_210931321.1	WP_210931321.1		LysR family transcriptional regulator			KAQ61_RS08275	981	326	
gene	pseudogene	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1755915	1756007	+							KAQ61_RS08280	93		partial;pseudo;old_locus_tag=KAQ61_08280
CDS	without_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1755915	1756007	+				IS5/IS1182 family transposase			KAQ61_RS08280	93		partial;pseudo
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1756076	1757518	-							KAQ61_RS08285	1443		old_locus_tag=KAQ61_08285
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1756076	1757518	-	WP_210931798.1	WP_210931798.1		NAD-dependent succinate-semialdehyde dehydrogenase			KAQ61_RS08285	1443	480	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1757742	1758494	+							KAQ61_RS08290	753		old_locus_tag=KAQ61_08290
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1757742	1758494	+	WP_210931324.1	WP_210931324.1		GntR family transcriptional regulator			KAQ61_RS08290	753	250	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1758499	1759515	-							KAQ61_RS08295	1017		old_locus_tag=KAQ61_08295
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1758499	1759515	-	WP_210931326.1	WP_210931326.1		NAD(P)H-quinone oxidoreductase			KAQ61_RS08295	1017	338	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1759602	1760540	-							KAQ61_RS08300	939		old_locus_tag=KAQ61_08300
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1759602	1760540	-	WP_244983068.1	WP_244983068.1		tripartite tricarboxylate transporter substrate binding protein			KAQ61_RS08300	939	312	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1760599	1761345	-							KAQ61_RS08305	747		old_locus_tag=KAQ61_08305
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1760599	1761345	-	WP_210931330.1	WP_210931330.1		SDR family oxidoreductase			KAQ61_RS08305	747	248	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1761421	1762383	-							KAQ61_RS08310	963		old_locus_tag=KAQ61_08310
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1761421	1762383	-	WP_210931331.1	WP_210931331.1		tripartite tricarboxylate transporter substrate binding protein			KAQ61_RS08310	963	320	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1762442	1763197	-							KAQ61_RS08315	756		old_locus_tag=KAQ61_08315
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1762442	1763197	-	WP_210931333.1	WP_210931333.1		SDR family oxidoreductase			KAQ61_RS08315	756	251	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1763320	1764066	-							KAQ61_RS08320	747		old_locus_tag=KAQ61_08320
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1763320	1764066	-	WP_210931335.1	WP_210931335.1		SDR family oxidoreductase			KAQ61_RS08320	747	248	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1764094	1765827	-							KAQ61_RS08325	1734		old_locus_tag=KAQ61_08325
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1764094	1765827	-	WP_210931337.1	WP_210931337.1		acetolactate synthase catalytic subunit			KAQ61_RS08325	1734	577	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1766037	1767008	+							KAQ61_RS08330	972		old_locus_tag=KAQ61_08330
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1766037	1767008	+	WP_210931339.1	WP_210931339.1		IS5 family transposase			KAQ61_RS08330	972	323	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1767355	1768662	-							KAQ61_RS08340	1308		old_locus_tag=KAQ61_08340
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1767355	1768662	-	WP_210931343.1	WP_210931343.1		type II toxin-antitoxin system HipA family toxin			KAQ61_RS08340	1308	435	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1768662	1769081	-							KAQ61_RS08345	420		old_locus_tag=KAQ61_08345
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1768662	1769081	-	WP_210931345.1	WP_210931345.1		helix-turn-helix domain-containing protein			KAQ61_RS08345	420	139	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1769208	1769657	-							KAQ61_RS08350	450		old_locus_tag=KAQ61_08350
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1769208	1769657	-	WP_244983026.1	WP_244983026.1		hypothetical protein			KAQ61_RS08350	450	149	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1769729	1770703	+							KAQ61_RS08355	975		old_locus_tag=KAQ61_08355
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1769729	1770703	+	WP_210931347.1	WP_210931347.1		quinone oxidoreductase			KAQ61_RS08355	975	324	
gene	pseudogene	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1770813	1771076	+							KAQ61_RS08360	264		partial;pseudo;old_locus_tag=KAQ61_08360
CDS	without_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1770813	1771076	+				integrase core domain-containing protein			KAQ61_RS08360	264		partial;pseudo
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1771382	1772047	-							KAQ61_RS08365	666		old_locus_tag=KAQ61_08365
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1771382	1772047	-	WP_210931349.1	WP_210931349.1		amino acid ABC transporter permease			KAQ61_RS08365	666	221	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1772063	1772755	-							KAQ61_RS08370	693		old_locus_tag=KAQ61_08370
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1772063	1772755	-	WP_244983027.1	WP_244983027.1		amino acid ABC transporter permease			KAQ61_RS08370	693	230	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1772761	1773492	-							KAQ61_RS08375	732		old_locus_tag=KAQ61_08375
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1772761	1773492	-	WP_210931802.1	WP_210931802.1		amino acid ABC transporter ATP-binding protein			KAQ61_RS08375	732	243	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1773588	1774436	-							KAQ61_RS08380	849		old_locus_tag=KAQ61_08380
CDS	with_protein	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1773588	1774436	-	WP_210931351.1	WP_210931351.1		transporter substrate-binding domain-containing protein			KAQ61_RS08380	849	282	
gene	protein_coding	GCF_018064205.1	Primary Assembly	chromosome		NZ_CP072916.1	1774448	1775413	-							KAQ61_RS08385	966		old_locus_tag=KAQ61_08385
