# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2254339	2255097	-					cobF	69559741	Cthiooxydans_RS10425	759		old_locus_tag=Cthiooxydans_20050
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2254339	2255097	-	WP_039048542.1	WP_039048542.1		precorrin-6A synthase (deacetylating)	cobF	69559741	Cthiooxydans_RS10425	759	252	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2255097	2255891	-					cobM	69559742	Cthiooxydans_RS10430	795		old_locus_tag=Cthiooxydans_20060
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2255097	2255891	-	WP_229228565.1	WP_229228565.1		precorrin-4 C(11)-methyltransferase	cobM	69559742	Cthiooxydans_RS10430	795	264	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2255888	2256331	-						69559743	Cthiooxydans_RS10435	444		old_locus_tag=Cthiooxydans_20070
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2255888	2256331	-	WP_087864549.1	WP_087864549.1		cobalamin biosynthesis protein		69559743	Cthiooxydans_RS10435	444	147	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2256328	2257524	-					cbiT	69559744	Cthiooxydans_RS10440	1197		old_locus_tag=Cthiooxydans_20080
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2256328	2257524	-	WP_087864548.1	WP_087864548.1		precorrin-6Y C5,15-methyltransferase (decarboxylating) subunit CbiT	cbiT	69559744	Cthiooxydans_RS10440	1197	398	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2257523	2258272	+						69559745	Cthiooxydans_RS10445	750		old_locus_tag=Cthiooxydans_20090
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2257523	2258272	+	WP_172415202.1	WP_172415202.1		cobalt-precorrin-6A reductase		69559745	Cthiooxydans_RS10445	750	249	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2258304	2259092	-					cobJ	69559746	Cthiooxydans_RS10450	789		old_locus_tag=Cthiooxydans_20100
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2258304	2259092	-	WP_087864546.1	WP_087864546.1		precorrin-3B C(17)-methyltransferase	cobJ	69559746	Cthiooxydans_RS10450	789	262	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2259118	2259858	-					cobI	69559747	Cthiooxydans_RS10455	741		old_locus_tag=Cthiooxydans_20110
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2259118	2259858	-	WP_003062988.1	WP_003062988.1		precorrin-2 C(20)-methyltransferase	cobI	69559747	Cthiooxydans_RS10455	741	246	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2259870	2260499	-						69559748	Cthiooxydans_RS10460	630		old_locus_tag=Cthiooxydans_20120
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2259870	2260499	-	WP_087084146.1	WP_087084146.1		precorrin-8X methylmutase		69559748	Cthiooxydans_RS10460	630	209	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2260483	2261823	-						69559749	Cthiooxydans_RS10465	1341		old_locus_tag=Cthiooxydans_20130
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2260483	2261823	-	WP_054074041.1	WP_054074041.1		nitrite reductase		69559749	Cthiooxydans_RS10465	1341	446	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2262366	2262953	-						69559750	Cthiooxydans_RS10470	588		old_locus_tag=Cthiooxydans_20140
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2262366	2262953	-	WP_087864170.1	WP_087864170.1		VWA domain-containing protein		69559750	Cthiooxydans_RS10470	588	195	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2263031	2264233	-						69559751	Cthiooxydans_RS10475	1203		old_locus_tag=Cthiooxydans_20150
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2263031	2264233	-	WP_087864171.1	WP_087864171.1		ATP-binding protein		69559751	Cthiooxydans_RS10475	1203	400	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2264230	2268066	-					cobN	69559752	Cthiooxydans_RS10480	3837		old_locus_tag=Cthiooxydans_20160
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2264230	2268066	-	WP_087864172.1	WP_087864172.1		cobaltochelatase subunit CobN	cobN	69559752	Cthiooxydans_RS10480	3837	1278	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2268129	2269175	-					cobW	69559753	Cthiooxydans_RS10485	1047		old_locus_tag=Cthiooxydans_20170
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2268129	2269175	-	WP_087864173.1	WP_087864173.1		cobalamin biosynthesis protein CobW	cobW	69559753	Cthiooxydans_RS10485	1047	348	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2269209	2270030	-						69559754	Cthiooxydans_RS10490	822		old_locus_tag=Cthiooxydans_20180
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2269209	2270030	-	WP_087864174.1	WP_087864174.1		cobalamin biosynthesis protein CbiX		69559754	Cthiooxydans_RS10490	822	273	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2270027	2271076	-						69559755	Cthiooxydans_RS10495	1050		old_locus_tag=Cthiooxydans_20190
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2270027	2271076	-	WP_229228566.1	WP_229228566.1		ABC transporter substrate-binding protein		69559755	Cthiooxydans_RS10495	1050	349	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2271097	2273238	-						69559756	Cthiooxydans_RS10500	2142		old_locus_tag=Cthiooxydans_20200
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2271097	2273238	-	WP_229228567.1	WP_229228567.1		TonB-dependent receptor		69559756	Cthiooxydans_RS10500	2142	713	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2273681	2274478	-						69559757	Cthiooxydans_RS10505	798		old_locus_tag=Cthiooxydans_20210
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2273681	2274478	-	WP_087864257.1	WP_087864257.1		ABC transporter ATP-binding protein		69559757	Cthiooxydans_RS10505	798	265	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2274475	2275560	-						69559758	Cthiooxydans_RS10510	1086		old_locus_tag=Cthiooxydans_20220
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2274475	2275560	-	WP_229228568.1	WP_229228568.1		iron ABC transporter permease		69559758	Cthiooxydans_RS10510	1086	361	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2276335	2276829	+						69559759	Cthiooxydans_RS10515	495		old_locus_tag=Cthiooxydans_20230
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2276335	2276829	+	WP_003062966.1	WP_003062966.1		DUF2721 domain-containing protein		69559759	Cthiooxydans_RS10515	495	164	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2276844	2277173	+						69559760	Cthiooxydans_RS10520	330		old_locus_tag=Cthiooxydans_20240
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2276844	2277173	+	WP_087864259.1	WP_087864259.1		hypothetical protein		69559760	Cthiooxydans_RS10520	330	109	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2277175	2278095	-					argP	69559761	Cthiooxydans_RS10525	921		old_locus_tag=Cthiooxydans_20250
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2277175	2278095	-	WP_087864260.1	WP_087864260.1		HTH-type transcriptional regulator ArgP	argP	69559761	Cthiooxydans_RS10525	921	306	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2278187	2278837	+						69559762	Cthiooxydans_RS10530	651		old_locus_tag=Cthiooxydans_20260
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2278187	2278837	+	WP_003062963.1	WP_003062963.1		LysE family transporter		69559762	Cthiooxydans_RS10530	651	216	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2278896	2279204	-						69559763	Cthiooxydans_RS10535	309		old_locus_tag=Cthiooxydans_20270
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2278896	2279204	-	WP_003062961.1	WP_003062961.1		hypothetical protein		69559763	Cthiooxydans_RS10535	309	102	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2279369	2279845	-						69559764	Cthiooxydans_RS10540	477		old_locus_tag=Cthiooxydans_20280
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2279369	2279845	-	WP_003062959.1	WP_003062959.1		Lrp/AsnC family transcriptional regulator		69559764	Cthiooxydans_RS10540	477	158	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2279934	2280833	+						69559765	Cthiooxydans_RS10545	900		old_locus_tag=Cthiooxydans_20290
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2279934	2280833	+	WP_087864261.1	WP_087864261.1		EamA family transporter		69559765	Cthiooxydans_RS10545	900	299	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2281298	2283220	+						69559766	Cthiooxydans_RS10550	1923		old_locus_tag=Cthiooxydans_20300
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2281298	2283220	+	WP_003062956.1	WP_003062956.1		PrkA family serine protein kinase		69559766	Cthiooxydans_RS10550	1923	640	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2283297	2284565	+						69559767	Cthiooxydans_RS10555	1269		old_locus_tag=Cthiooxydans_20310
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2283297	2284565	+	WP_054074087.1	WP_054074087.1		YeaH/YhbH family protein		69559767	Cthiooxydans_RS10555	1269	422	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2284562	2286196	+						69559768	Cthiooxydans_RS10560	1635		old_locus_tag=Cthiooxydans_20320
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2284562	2286196	+	WP_087866009.1	WP_087866009.1		SpoVR family protein		69559768	Cthiooxydans_RS10560	1635	544	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2286439	2287224	-						69559769	Cthiooxydans_RS10565	786		old_locus_tag=Cthiooxydans_20330
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2286439	2287224	-	WP_003055852.1	WP_003055852.1		MetQ/NlpA family ABC transporter substrate-binding protein		69559769	Cthiooxydans_RS10565	786	261	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2287392	2287631	+						69559770	Cthiooxydans_RS10570	240		old_locus_tag=Cthiooxydans_20340
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2287392	2287631	+	WP_087866490.1	WP_087866490.1		DUF3820 family protein		69559770	Cthiooxydans_RS10570	240	79	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2287858	2289687	-						69559771	Cthiooxydans_RS10575	1830		old_locus_tag=Cthiooxydans_20350
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2287858	2289687	-	WP_229228569.1	WP_229228569.1		sensor domain-containing diguanylate cyclase		69559771	Cthiooxydans_RS10575	1830	609	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2290083	2290589	+						69559772	Cthiooxydans_RS10580	507		old_locus_tag=Cthiooxydans_20360
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2290083	2290589	+	WP_034361556.1	WP_034361556.1		sigma-70 family RNA polymerase sigma factor		69559772	Cthiooxydans_RS10580	507	168	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2290595	2291548	+						69559773	Cthiooxydans_RS10585	954		old_locus_tag=Cthiooxydans_20370
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2290595	2291548	+	WP_087865389.1	WP_087865389.1		DUF4880 domain-containing protein		69559773	Cthiooxydans_RS10585	954	317	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2291670	2294099	+						69559774	Cthiooxydans_RS10590	2430		old_locus_tag=Cthiooxydans_20380
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2291670	2294099	+	WP_229228570.1	WP_229228570.1		TonB-dependent siderophore receptor		69559774	Cthiooxydans_RS10590	2430	809	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2294338	2295705	+						69559775	Cthiooxydans_RS10595	1368		old_locus_tag=Cthiooxydans_20390
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2294338	2295705	+	WP_087863894.1	WP_087863894.1		sigma-70 family RNA polymerase sigma factor		69559775	Cthiooxydans_RS10595	1368	455	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2295824	2298253	+						69559776	Cthiooxydans_RS10600	2430		old_locus_tag=Cthiooxydans_20400
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2295824	2298253	+	WP_087863895.1	WP_087863895.1		TonB-dependent siderophore receptor		69559776	Cthiooxydans_RS10600	2430	809	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2298418	2298708	+						69559777	Cthiooxydans_RS10605	291		old_locus_tag=Cthiooxydans_20410
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2298418	2298708	+	WP_087863896.1	WP_087863896.1		DUF3649 domain-containing protein		69559777	Cthiooxydans_RS10605	291	96	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2298711	2300381	+						69559778	Cthiooxydans_RS10610	1671		old_locus_tag=Cthiooxydans_20420
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2298711	2300381	+	WP_087863897.1	WP_087863897.1		PepSY domain-containing protein		69559778	Cthiooxydans_RS10610	1671	556	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2300378	2300722	+						69559779	Cthiooxydans_RS10615	345		old_locus_tag=Cthiooxydans_20430
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2300378	2300722	+	WP_054074055.1	WP_054074055.1		DUF3325 domain-containing protein		69559779	Cthiooxydans_RS10615	345	114	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2301065	2301586	-						69559780	Cthiooxydans_RS10620	522		old_locus_tag=Cthiooxydans_20440
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2301065	2301586	-	WP_054074056.1	WP_054074056.1		hypothetical protein		69559780	Cthiooxydans_RS10620	522	173	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2301902	2302459	-						69559781	Cthiooxydans_RS10625	558		old_locus_tag=Cthiooxydans_20450
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2301902	2302459	-	WP_087863898.1	WP_087863898.1		NAD(P)H-dependent oxidoreductase		69559781	Cthiooxydans_RS10625	558	185	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2302603	2303316	-					serB	69559782	Cthiooxydans_RS10630	714		old_locus_tag=Cthiooxydans_20460
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2302603	2303316	-	WP_003070298.1	WP_003070298.1		phosphoserine phosphatase SerB	serB	69559782	Cthiooxydans_RS10630	714	237	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2303473	2304495	-						69559783	Cthiooxydans_RS10635	1023		old_locus_tag=Cthiooxydans_20470
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2303473	2304495	-	WP_087863899.1	WP_087863899.1		tripartite tricarboxylate transporter substrate binding protein		69559783	Cthiooxydans_RS10635	1023	340	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2304663	2305334	-						69559784	Cthiooxydans_RS10640	672		old_locus_tag=Cthiooxydans_20480
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2304663	2305334	-	WP_087863900.1	WP_087863900.1		hypothetical protein		69559784	Cthiooxydans_RS10640	672	223	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2305425	2308916	-					mfd	69559785	Cthiooxydans_RS10645	3492		old_locus_tag=Cthiooxydans_20490
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2305425	2308916	-	WP_087863901.1	WP_087863901.1		transcription-repair coupling factor	mfd	69559785	Cthiooxydans_RS10645	3492	1163	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2309193	2309960	+					ispD	69559786	Cthiooxydans_RS10650	768		old_locus_tag=Cthiooxydans_20500
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2309193	2309960	+	WP_087863904.1	WP_087863904.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD	69559786	Cthiooxydans_RS10650	768	255	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2310083	2310565	+					ispF	69559787	Cthiooxydans_RS10655	483		old_locus_tag=Cthiooxydans_20510
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2310083	2310565	+	WP_034377511.1	WP_034377511.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF	69559787	Cthiooxydans_RS10655	483	160	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2310600	2310995	-						69559788	Cthiooxydans_RS10660	396		old_locus_tag=Cthiooxydans_20520
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2310600	2310995	-	WP_087863902.1	WP_087863902.1		GFA family protein		69559788	Cthiooxydans_RS10660	396	131	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2311056	2312558	-						69559789	Cthiooxydans_RS10665	1503		old_locus_tag=Cthiooxydans_20530
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2311056	2312558	-	WP_034363318.1	WP_034363318.1		sensor histidine kinase		69559789	Cthiooxydans_RS10665	1503	500	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2312747	2313478	-					ompR	69559790	Cthiooxydans_RS10670	732		old_locus_tag=Cthiooxydans_20540
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2312747	2313478	-	WP_003055820.1	WP_003055820.1		two-component system response regulator OmpR	ompR	69559790	Cthiooxydans_RS10670	732	243	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2313792	2314535	+						69559791	Cthiooxydans_RS10675	744		old_locus_tag=Cthiooxydans_20550
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2313792	2314535	+	WP_087863903.1	WP_087863903.1		SIMPL domain-containing protein		69559791	Cthiooxydans_RS10675	744	247	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2314680	2315462	-						69559792	Cthiooxydans_RS10680	783		old_locus_tag=Cthiooxydans_20560
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2314680	2315462	-	WP_003070279.1	WP_003070279.1		3-hydroxybutyrate dehydrogenase		69559792	Cthiooxydans_RS10680	783	260	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2315487	2315771	-						69559793	Cthiooxydans_RS10685	285		old_locus_tag=Cthiooxydans_20570
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2315487	2315771	-	WP_229228571.1	WP_229228571.1		hypothetical protein		69559793	Cthiooxydans_RS10685	285	94	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2315895	2316509	+						69559794	Cthiooxydans_RS10690	615		
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2315895	2316509	+	WP_229228572.1	WP_229228572.1		hypothetical protein		69559794	Cthiooxydans_RS10690	615	204	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2316733	2317062	+						69559795	Cthiooxydans_RS10695	330		old_locus_tag=Cthiooxydans_20590
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2316733	2317062	+	WP_229228574.1	WP_229228574.1		hypothetical protein		69559795	Cthiooxydans_RS10695	330	109	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2317059	2318300	+						69559796	Cthiooxydans_RS10700	1242		old_locus_tag=Cthiooxydans_20600
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2317059	2318300	+	WP_229228576.1	WP_229228576.1		phage/plasmid replication protein, II/X family		69559796	Cthiooxydans_RS10700	1242	413	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2318284	2318637	+						69559797	Cthiooxydans_RS10705	354		old_locus_tag=Cthiooxydans_20610
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2318284	2318637	+	WP_229228577.1	WP_229228577.1		hypothetical protein		69559797	Cthiooxydans_RS10705	354	117	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2318735	2318905	+						69559798	Cthiooxydans_RS10710	171		old_locus_tag=Cthiooxydans_20620
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2318735	2318905	+	WP_187427551.1	WP_187427551.1		hypothetical protein		69559798	Cthiooxydans_RS10710	171	56	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2318927	2319139	+						69559799	Cthiooxydans_RS10715	213		old_locus_tag=Cthiooxydans_20630
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2318927	2319139	+	WP_229228579.1	WP_229228579.1		hypothetical protein		69559799	Cthiooxydans_RS10715	213	70	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2319211	2319444	+						69559800	Cthiooxydans_RS10720	234		old_locus_tag=Cthiooxydans_20640
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2319211	2319444	+	WP_229228581.1	WP_229228581.1		hypothetical protein		69559800	Cthiooxydans_RS10720	234	77	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2319558	2320985	+						69559801	Cthiooxydans_RS10725	1428		old_locus_tag=Cthiooxydans_20650
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2319558	2320985	+	WP_229228583.1	WP_229228583.1		hypothetical protein		69559801	Cthiooxydans_RS10725	1428	475	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2320988	2321377	+						69559802	Cthiooxydans_RS10730	390		old_locus_tag=Cthiooxydans_20660
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2320988	2321377	+	WP_229228585.1	WP_229228585.1		DUF2523 domain-containing protein		69559802	Cthiooxydans_RS10730	390	129	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2321374	2322762	+						69559803	Cthiooxydans_RS10735	1389		old_locus_tag=Cthiooxydans_20670
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2321374	2322762	+	WP_229228587.1	WP_229228587.1		zonular occludens toxin		69559803	Cthiooxydans_RS10735	1389	462	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2323214	2323828	+						69559804	Cthiooxydans_RS10740	615		old_locus_tag=Cthiooxydans_20680
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2323214	2323828	+	WP_229228589.1	WP_229228589.1		recombinase family protein		69559804	Cthiooxydans_RS10740	615	204	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2323878	2324894	+						69559805	Cthiooxydans_RS10745	1017		old_locus_tag=Cthiooxydans_20690
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2323878	2324894	+	WP_172415307.1	WP_172415307.1		alpha/beta hydrolase		69559805	Cthiooxydans_RS10745	1017	338	
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2324891	2327122	+						69559806	Cthiooxydans_RS10750	2232		old_locus_tag=Cthiooxydans_20700
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2324891	2327122	+	WP_003070275.1	WP_003070275.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase		69559806	Cthiooxydans_RS10750	2232	743	
gene	tRNA	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2327228	2327304	+						69559807	Cthiooxydans_RS10755	77		old_locus_tag=Cthiooxydans_t00700
tRNA		GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2327228	2327304	+				tRNA-Val		69559807	Cthiooxydans_RS10755	77		anticodon=GAC
gene	protein_coding	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2327831	2328718	-						69559808	Cthiooxydans_RS10760	888		old_locus_tag=Cthiooxydans_20710
CDS	with_protein	GCF_020886175.1	Primary Assembly	chromosome		NZ_AP025193.1	2327831	2328718	-	WP_054074061.1	WP_054074061.1		LysR family transcriptional regulator		69559808	Cthiooxydans_RS10760	888	295	
